Subject;AgeGroup;ItemID;Position;CorrectChoice;RiskyChoice;Gender;NegativeAffect;Numeracy
7;younger;56;72;1;1;male;1;10
7;younger;57;94;1;0;male;1;10
7;younger;58;15;1;1;male;1;10
7;younger;59;47;0;0;male;1;10
7;younger;60;37;1;1;male;1;10
7;younger;61;66;1;0;male;1;10
7;younger;62;105;0;0;male;1;10
7;younger;63;103;0;1;male;1;10
7;younger;64;58;1;1;male;1;10
7;younger;65;92;1;0;male;1;10
7;younger;66;23;1;1;male;1;10
7;younger;67;87;1;1;male;1;10
7;younger;68;33;1;0;male;1;10
7;younger;69;98;1;1;male;1;10
7;younger;70;1;0;0;male;1;10
7;younger;71;81;1;1;male;1;10
7;younger;72;89;1;0;male;1;10
7;younger;73;11;0;0;male;1;10
7;younger;74;55;1;0;male;1;10
7;younger;75;9;0;1;male;1;10
7;younger;76;50;1;1;male;1;10
7;younger;77;99;0;1;male;1;10
7;younger;78;76;1;0;male;1;10
7;younger;79;69;1;1;male;1;10
7;younger;80;18;1;1;male;1;10
7;younger;81;3;0;0;male;1;10
7;younger;82;54;1;0;male;1;10
7;younger;83;77;0;0;male;1;10
7;younger;84;85;1;0;male;1;10
7;younger;85;59;0;0;male;1;10
7;younger;86;13;1;1;male;1;10
7;younger;87;83;1;1;male;1;10
7;younger;88;52;1;1;male;1;10
7;younger;89;29;1;0;male;1;10
7;younger;90;30;1;1;male;1;10
7;younger;91;62;1;1;male;1;10
7;younger;92;7;1;1;male;1;10
7;younger;93;78;1;0;male;1;10
7;younger;94;28;0;0;male;1;10
7;younger;95;35;1;0;male;1;10
7;younger;96;19;0;0;male;1;10
7;younger;97;63;1;0;male;1;10
7;younger;98;39;0;0;male;1;10
7;younger;99;96;0;0;male;1;10
7;younger;100;80;0;1;male;1;10
7;younger;101;6;1;1;male;1;10
7;younger;102;51;1;0;male;1;10
7;younger;103;21;0;0;male;1;10
7;younger;104;75;1;0;male;1;10
7;younger;105;41;0;0;male;1;10
8;younger;1;14;0;0;female;1.5;10
8;younger;2;22;0;1;female;1.5;10
8;younger;3;81;0;0;female;1.5;10
8;younger;4;99;1;0;female;1.5;10
8;younger;5;65;1;1;female;1.5;10
8;younger;6;73;1;NA;female;1.5;10
8;younger;7;85;1;1;female;1.5;10
8;younger;8;105;1;0;female;1.5;10
8;younger;9;50;1;1;female;1.5;10
8;younger;10;87;1;0;female;1.5;10
8;younger;11;6;1;1;female;1.5;10
8;younger;12;38;1;0;female;1.5;10
8;younger;13;2;1;0;female;1.5;10
8;younger;14;89;1;0;female;1.5;10
8;younger;15;33;1;0;female;1.5;10
8;younger;16;55;1;0;female;1.5;10
8;younger;17;48;0;0;female;1.5;10
8;younger;18;32;0;0;female;1.5;10
8;younger;19;83;1;1;female;1.5;10
8;younger;20;3;0;0;female;1.5;10
8;younger;21;40;1;1;female;1.5;10
8;younger;22;30;1;NA;female;1.5;10
8;younger;23;71;1;0;female;1.5;10
8;younger;24;19;NA;0;female;1.5;10
8;younger;25;98;0;0;female;1.5;10
8;younger;26;58;0;0;female;1.5;10
8;younger;27;51;0;0;female;1.5;10
8;younger;28;20;0;0;female;1.5;10
8;younger;29;17;0;0;female;1.5;10
8;younger;30;44;0;0;female;1.5;10
8;younger;31;52;1;0;female;1.5;10
8;younger;32;64;1;1;female;1.5;10
8;younger;33;35;0;0;female;1.5;10
8;younger;34;5;1;0;female;1.5;10
8;younger;35;94;0;0;female;1.5;10
8;younger;36;75;1;0;female;1.5;10
8;younger;37;29;1;1;female;1.5;10
8;younger;38;8;1;0;female;1.5;10
8;younger;39;59;0;0;female;1.5;10
8;younger;40;93;1;0;female;1.5;10
8;younger;41;95;0;0;female;1.5;10
8;younger;42;61;0;0;female;1.5;10
8;younger;43;86;1;0;female;1.5;10
8;younger;44;63;1;1;female;1.5;10
8;younger;45;10;0;0;female;1.5;10
8;younger;46;68;1;0;female;1.5;10
8;younger;47;47;1;0;female;1.5;10
8;younger;48;43;1;1;female;1.5;10
8;younger;49;60;1;0;female;1.5;10
8;younger;50;16;1;0;female;1.5;10
8;younger;51;23;1;1;female;1.5;10
8;younger;52;37;0;0;female;1.5;10
8;younger;53;96;1;1;female;1.5;10
8;younger;54;9;0;0;female;1.5;10
8;younger;55;57;1;0;female;1.5;10
8;younger;56;97;1;1;female;1.5;10
8;younger;57;102;1;0;female;1.5;10
8;younger;58;42;0;0;female;1.5;10
8;younger;59;62;1;1;female;1.5;10
8;younger;60;80;0;0;female;1.5;10
8;younger;61;36;1;0;female;1.5;10
8;younger;62;21;0;0;female;1.5;10
8;younger;63;41;1;0;female;1.5;10
8;younger;64;54;0;0;female;1.5;10
8;younger;65;11;1;0;female;1.5;10
8;younger;66;70;0;0;female;1.5;10
8;younger;67;24;1;1;female;1.5;10
8;younger;68;77;1;0;female;1.5;10
8;younger;69;49;1;1;female;1.5;10
8;younger;70;74;0;0;female;1.5;10
8;younger;71;39;1;1;female;1.5;10
8;younger;72;27;1;0;female;1.5;10
8;younger;73;12;0;0;female;1.5;10
8;younger;74;88;1;0;female;1.5;10
8;younger;75;1;1;0;female;1.5;10
8;younger;76;84;1;1;female;1.5;10
8;younger;77;28;1;0;female;1.5;10
8;younger;78;56;1;0;female;1.5;10
8;younger;79;4;1;1;female;1.5;10
8;younger;80;53;0;0;female;1.5;10
8;younger;81;104;1;1;female;1.5;10
8;younger;82;45;1;0;female;1.5;10
8;younger;83;67;1;1;female;1.5;10
8;younger;84;18;1;0;female;1.5;10
8;younger;85;25;0;0;female;1.5;10
8;younger;86;72;0;0;female;1.5;10
8;younger;87;78;1;1;female;1.5;10
8;younger;88;13;0;0;female;1.5;10
8;younger;89;100;1;0;female;1.5;10
8;younger;90;79;0;0;female;1.5;10
8;younger;91;34;0;0;female;1.5;10
8;younger;92;69;0;0;female;1.5;10
8;younger;93;101;1;0;female;1.5;10
8;younger;94;76;0;0;female;1.5;10
8;younger;95;31;1;0;female;1.5;10
8;younger;96;66;0;0;female;1.5;10
8;younger;97;103;0;1;female;1.5;10
8;younger;98;26;1;1;female;1.5;10
8;younger;99;92;1;1;female;1.5;10
8;younger;100;7;0;1;female;1.5;10
8;younger;101;46;1;1;female;1.5;10
8;younger;102;91;1;0;female;1.5;10
8;younger;103;90;1;1;female;1.5;10
8;younger;104;15;1;0;female;1.5;10
8;younger;105;82;1;1;female;1.5;10
9;younger;1;8;0;0;female;1.75;9
9;younger;2;95;0;1;female;1.75;9
9;younger;3;7;1;1;female;1.75;9
9;younger;4;46;1;0;female;1.75;9
9;younger;5;37;0;0;female;1.75;9
9;younger;6;55;1;NA;female;1.75;9
9;younger;7;25;0;0;female;1.75;9
9;younger;8;101;1;0;female;1.75;9
9;younger;9;87;1;1;female;1.75;9
9;younger;10;69;0;1;female;1.75;9
9;younger;11;104;1;1;female;1.75;9
9;younger;12;62;1;0;female;1.75;9
9;younger;13;31;1;0;female;1.75;9
9;younger;14;78;0;1;female;1.75;9
9;younger;15;44;1;0;female;1.75;9
9;younger;16;82;1;0;female;1.75;9
9;younger;17;84;1;1;female;1.75;9
9;younger;18;21;0;0;female;1.75;9
9;younger;19;74;1;1;female;1.75;9
9;younger;20;58;0;0;female;1.75;9
9;younger;21;85;1;1;female;1.75;9
9;younger;22;88;1;NA;female;1.75;9
9;younger;23;91;1;0;female;1.75;9
9;younger;24;79;NA;0;female;1.75;9
9;younger;25;38;0;0;female;1.75;9
9;younger;26;66;0;0;female;1.75;9
9;younger;27;61;0;0;female;1.75;9
9;younger;28;96;0;0;female;1.75;9
9;younger;29;6;0;0;female;1.75;9
9;younger;30;72;0;0;female;1.75;9
9;younger;31;90;1;0;female;1.75;9
9;younger;32;33;1;1;female;1.75;9
9;younger;33;54;0;0;female;1.75;9
9;younger;34;35;0;1;female;1.75;9
9;younger;35;94;0;0;female;1.75;9
9;younger;36;2;1;0;female;1.75;9
9;younger;37;60;1;1;female;1.75;9
9;younger;38;92;1;0;female;1.75;9
9;younger;39;42;1;1;female;1.75;9
9;younger;40;89;1;0;female;1.75;9
9;younger;41;32;0;0;female;1.75;9
9;younger;42;22;1;1;female;1.75;9
9;younger;43;80;0;1;female;1.75;9
9;younger;44;19;1;1;female;1.75;9
9;younger;45;51;1;1;female;1.75;9
9;younger;46;77;0;1;female;1.75;9
9;younger;47;81;1;0;female;1.75;9
9;younger;48;99;0;0;female;1.75;9
9;younger;49;53;0;1;female;1.75;9
9;younger;50;1;1;0;female;1.75;9
9;younger;51;93;0;0;female;1.75;9
9;younger;52;64;1;1;female;1.75;9
9;younger;53;49;1;1;female;1.75;9
9;younger;54;100;0;0;female;1.75;9
9;younger;55;48;1;0;female;1.75;9
9;younger;56;14;1;1;female;1.75;9
9;younger;57;27;1;0;female;1.75;9
9;younger;58;15;1;1;female;1.75;9
9;younger;59;71;1;1;female;1.75;9
9;younger;60;40;0;0;female;1.75;9
9;younger;61;97;1;0;female;1.75;9
9;younger;62;83;1;1;female;1.75;9
9;younger;63;70;1;0;female;1.75;9
9;younger;64;11;1;1;female;1.75;9
9;younger;65;3;1;0;female;1.75;9
9;younger;66;39;0;0;female;1.75;9
9;younger;67;98;1;1;female;1.75;9
9;younger;68;57;1;0;female;1.75;9
9;younger;69;86;1;1;female;1.75;9
9;younger;70;20;0;0;female;1.75;9
9;younger;71;10;1;1;female;1.75;9
9;younger;72;9;1;0;female;1.75;9
9;younger;73;59;1;1;female;1.75;9
9;younger;74;24;1;0;female;1.75;9
9;younger;75;52;1;0;female;1.75;9
9;younger;76;75;1;1;female;1.75;9
9;younger;77;47;0;1;female;1.75;9
9;younger;78;63;1;0;female;1.75;9
9;younger;79;17;1;1;female;1.75;9
9;younger;80;30;1;1;female;1.75;9
9;younger;81;13;0;0;female;1.75;9
9;younger;82;16;1;0;female;1.75;9
9;younger;83;65;0;0;female;1.75;9
9;younger;84;29;0;1;female;1.75;9
9;younger;85;26;0;0;female;1.75;9
9;younger;86;73;0;0;female;1.75;9
9;younger;87;45;0;0;female;1.75;9
9;younger;88;4;0;0;female;1.75;9
9;younger;89;36;1;0;female;1.75;9
9;younger;90;102;1;1;female;1.75;9
9;younger;91;103;0;0;female;1.75;9
9;younger;92;56;0;0;female;1.75;9
9;younger;93;23;1;0;female;1.75;9
9;younger;94;43;0;0;female;1.75;9
9;younger;95;28;1;0;female;1.75;9
9;younger;96;68;0;0;female;1.75;9
9;younger;97;76;0;1;female;1.75;9
9;younger;98;67;1;1;female;1.75;9
9;younger;99;105;0;0;female;1.75;9
9;younger;100;50;0;1;female;1.75;9
9;younger;101;5;1;1;female;1.75;9
9;younger;102;18;1;0;female;1.75;9
9;younger;103;12;1;1;female;1.75;9
9;younger;104;34;1;0;female;1.75;9
9;younger;105;41;1;1;female;1.75;9
10;younger;1;30;0;0;female;1.5;7
10;younger;2;42;0;1;female;1.5;7
10;younger;3;59;0;0;female;1.5;7
10;younger;4;103;0;1;female;1.5;7
10;younger;5;14;1;1;female;1.5;7
10;younger;6;68;1;NA;female;1.5;7
10;younger;7;22;0;0;female;1.5;7
10;younger;8;34;1;0;female;1.5;7
10;younger;9;94;0;0;female;1.5;7
10;younger;10;10;0;1;female;1.5;7
10;younger;11;58;1;1;female;1.5;7
10;younger;12;100;0;1;female;1.5;7
10;younger;13;98;1;0;female;1.5;7
10;younger;14;48;1;0;female;1.5;7
10;younger;15;11;1;0;female;1.5;7
10;younger;16;76;0;1;female;1.5;7
10;younger;17;104;1;1;female;1.5;7
10;younger;18;5;0;0;female;1.5;7
10;younger;19;29;1;1;female;1.5;7
10;younger;20;24;0;0;female;1.5;7
10;younger;21;93;1;1;female;1.5;7
10;younger;22;88;1;NA;female;1.5;7
10;younger;23;65;1;0;female;1.5;7
10;younger;24;64;NA;0;female;1.5;7
10;younger;25;40;0;0;female;1.5;7
10;younger;26;79;0;0;female;1.5;7
10;younger;27;33;0;0;female;1.5;7
10;younger;28;25;0;0;female;1.5;7
10;younger;29;6;1;1;female;1.5;7
10;younger;30;78;0;0;female;1.5;7
10;younger;31;36;1;0;female;1.5;7
10;younger;32;18;1;1;female;1.5;7
10;younger;33;2;0;0;female;1.5;7
10;younger;34;62;0;1;female;1.5;7
10;younger;35;43;1;1;female;1.5;7
10;younger;36;95;1;0;female;1.5;7
10;younger;37;7;1;1;female;1.5;7
10;younger;38;99;1;0;female;1.5;7
10;younger;39;32;0;0;female;1.5;7
10;younger;40;17;0;1;female;1.5;7
10;younger;41;63;1;1;female;1.5;7
10;younger;42;83;0;0;female;1.5;7
10;younger;43;44;1;0;female;1.5;7
10;younger;44;45;1;1;female;1.5;7
10;younger;45;3;1;1;female;1.5;7
10;younger;46;13;0;1;female;1.5;7
10;younger;47;52;1;0;female;1.5;7
10;younger;48;85;1;1;female;1.5;7
10;younger;49;86;0;1;female;1.5;7
10;younger;50;50;0;1;female;1.5;7
10;younger;51;74;1;1;female;1.5;7
10;younger;52;15;1;1;female;1.5;7
10;younger;53;21;1;1;female;1.5;7
10;younger;54;47;0;0;female;1.5;7
10;younger;55;81;1;0;female;1.5;7
10;younger;56;46;0;0;female;1.5;7
10;younger;57;105;1;0;female;1.5;7
10;younger;58;69;0;0;female;1.5;7
10;younger;59;37;1;1;female;1.5;7
10;younger;60;71;1;1;female;1.5;7
10;younger;61;20;1;0;female;1.5;7
10;younger;62;39;1;1;female;1.5;7
10;younger;63;4;1;0;female;1.5;7
10;younger;64;35;1;1;female;1.5;7
10;younger;65;96;1;0;female;1.5;7
10;younger;66;89;1;1;female;1.5;7
10;younger;67;66;1;1;female;1.5;7
10;younger;68;77;1;0;female;1.5;7
10;younger;69;49;1;1;female;1.5;7
10;younger;70;73;1;1;female;1.5;7
10;younger;71;8;0;0;female;1.5;7
10;younger;72;23;1;0;female;1.5;7
10;younger;73;26;1;1;female;1.5;7
10;younger;74;90;1;0;female;1.5;7
10;younger;75;57;1;0;female;1.5;7
10;younger;76;16;1;1;female;1.5;7
10;younger;77;82;1;0;female;1.5;7
10;younger;78;80;1;0;female;1.5;7
10;younger;79;92;1;1;female;1.5;7
10;younger;80;31;0;0;female;1.5;7
10;younger;81;101;0;0;female;1.5;7
10;younger;82;70;1;0;female;1.5;7
10;younger;83;54;1;1;female;1.5;7
10;younger;84;51;0;1;female;1.5;7
10;younger;85;28;0;0;female;1.5;7
10;younger;86;72;0;0;female;1.5;7
10;younger;87;84;1;1;female;1.5;7
10;younger;88;9;0;0;female;1.5;7
10;younger;89;1;1;0;female;1.5;7
10;younger;90;87;1;1;female;1.5;7
10;younger;91;19;1;1;female;1.5;7
10;younger;92;12;0;0;female;1.5;7
10;younger;93;41;1;0;female;1.5;7
10;younger;94;75;0;0;female;1.5;7
10;younger;95;97;0;1;female;1.5;7
10;younger;96;56;1;1;female;1.5;7
10;younger;97;27;1;0;female;1.5;7
10;younger;98;38;1;1;female;1.5;7
10;younger;99;102;1;1;female;1.5;7
10;younger;100;61;0;1;female;1.5;7
10;younger;101;60;1;1;female;1.5;7
10;younger;102;67;0;1;female;1.5;7
10;younger;103;55;0;0;female;1.5;7
10;younger;104;91;1;0;female;1.5;7
10;younger;105;53;0;0;female;1.5;7
11;younger;1;92;1;1;female;2;8
11;younger;2;34;0;1;female;2;8
11;younger;3;79;1;1;female;2;8
11;younger;4;60;1;0;female;2;8
11;younger;5;94;1;1;female;2;8
11;younger;6;23;1;NA;female;2;8
11;younger;7;65;1;1;female;2;8
11;younger;8;42;0;1;female;2;8
11;younger;9;21;1;1;female;2;8
11;younger;10;64;1;0;female;2;8
11;younger;11;51;1;1;female;2;8
11;younger;12;30;1;0;female;2;8
11;younger;13;8;1;0;female;2;8
11;younger;14;54;1;0;female;2;8
11;younger;15;49;1;0;female;2;8
11;younger;16;69;1;0;female;2;8
11;younger;17;97;0;0;female;2;8
11;younger;18;47;0;0;female;2;8
11;younger;19;91;1;1;female;2;8
11;younger;20;14;0;0;female;2;8
11;younger;21;28;1;1;female;2;8
11;younger;22;13;1;NA;female;2;8
11;younger;23;59;1;0;female;2;8
11;younger;24;103;NA;0;female;2;8
11;younger;25;78;0;0;female;2;8
11;younger;26;6;1;1;female;2;8
11;younger;27;55;1;1;female;2;8
11;younger;28;75;0;0;female;2;8
11;younger;29;31;0;0;female;2;8
11;younger;30;10;1;1;female;2;8
11;younger;31;11;1;0;female;2;8
11;younger;32;44;1;1;female;2;8
11;younger;33;39;1;1;female;2;8
11;younger;34;62;0;1;female;2;8
11;younger;35;40;1;1;female;2;8
11;younger;36;105;1;0;female;2;8
11;younger;37;81;1;1;female;2;8
11;younger;38;102;1;0;female;2;8
11;younger;39;58;1;1;female;2;8
11;younger;40;89;1;0;female;2;8
11;younger;41;76;1;1;female;2;8
11;younger;42;48;1;1;female;2;8
11;younger;43;88;0;1;female;2;8
11;younger;44;67;0;0;female;2;8
11;younger;45;2;1;1;female;2;8
11;younger;46;17;1;0;female;2;8
11;younger;47;33;1;0;female;2;8
11;younger;48;61;0;0;female;2;8
11;younger;49;4;1;0;female;2;8
11;younger;50;80;1;0;female;2;8
11;younger;51;71;1;1;female;2;8
11;younger;52;50;1;1;female;2;8
11;younger;53;41;1;1;female;2;8
11;younger;54;93;1;1;female;2;8
11;younger;55;36;1;0;female;2;8
11;younger;56;46;1;1;female;2;8
11;younger;57;16;1;0;female;2;8
11;younger;58;22;0;0;female;2;8
11;younger;59;90;1;1;female;2;8
11;younger;60;84;1;1;female;2;8
11;younger;61;1;1;0;female;2;8
11;younger;62;57;1;1;female;2;8
11;younger;63;38;0;1;female;2;8
11;younger;64;45;0;0;female;2;8
11;younger;65;53;1;0;female;2;8
11;younger;66;77;0;0;female;2;8
11;younger;67;70;1;1;female;2;8
11;younger;68;100;0;1;female;2;8
11;younger;69;68;1;1;female;2;8
11;younger;70;7;1;1;female;2;8
11;younger;71;72;1;1;female;2;8
11;younger;72;24;1;0;female;2;8
11;younger;73;19;1;1;female;2;8
11;younger;74;95;1;0;female;2;8
11;younger;75;101;1;0;female;2;8
11;younger;76;82;1;1;female;2;8
11;younger;77;18;1;0;female;2;8
11;younger;78;37;1;0;female;2;8
11;younger;79;98;1;1;female;2;8
11;younger;80;99;1;1;female;2;8
11;younger;81;20;0;0;female;2;8
11;younger;82;73;1;0;female;2;8
11;younger;83;87;1;1;female;2;8
11;younger;84;35;0;1;female;2;8
11;younger;85;66;1;1;female;2;8
11;younger;86;25;0;0;female;2;8
11;younger;87;26;1;1;female;2;8
11;younger;88;5;1;1;female;2;8
11;younger;89;74;1;0;female;2;8
11;younger;90;104;1;1;female;2;8
11;younger;91;52;0;0;female;2;8
11;younger;92;85;0;0;female;2;8
11;younger;93;32;0;1;female;2;8
11;younger;94;3;0;0;female;2;8
11;younger;95;86;1;0;female;2;8
11;younger;96;27;0;0;female;2;8
11;younger;97;9;1;0;female;2;8
11;younger;98;83;1;1;female;2;8
11;younger;99;29;0;0;female;2;8
11;younger;100;15;1;0;female;2;8
11;younger;101;63;1;1;female;2;8
11;younger;102;12;1;0;female;2;8
11;younger;103;56;1;1;female;2;8
11;younger;104;43;1;0;female;2;8
11;younger;105;96;0;0;female;2;8
12;younger;1;45;0;0;female;2.25;10
12;younger;2;53;0;1;female;2.25;10
12;younger;3;24;1;1;female;2.25;10
12;younger;4;84;0;1;female;2.25;10
12;younger;5;26;1;1;female;2.25;10
12;younger;6;58;1;NA;female;2.25;10
12;younger;7;100;0;0;female;2.25;10
12;younger;8;23;1;0;female;2.25;10
12;younger;9;86;1;1;female;2.25;10
12;younger;10;81;1;0;female;2.25;10
12;younger;11;97;1;1;female;2.25;10
12;younger;12;50;1;0;female;2.25;10
12;younger;13;6;1;0;female;2.25;10
12;younger;14;55;1;0;female;2.25;10
12;younger;15;30;1;0;female;2.25;10
12;younger;16;87;1;0;female;2.25;10
12;younger;17;66;0;0;female;2.25;10
12;younger;18;38;0;0;female;2.25;10
12;younger;19;105;0;0;female;2.25;10
12;younger;20;36;0;0;female;2.25;10
12;younger;21;104;1;1;female;2.25;10
12;younger;22;27;1;NA;female;2.25;10
12;younger;23;95;1;0;female;2.25;10
12;younger;24;4;NA;0;female;2.25;10
12;younger;25;49;1;1;female;2.25;10
12;younger;26;91;1;1;female;2.25;10
12;younger;27;29;1;1;female;2.25;10
12;younger;28;59;1;1;female;2.25;10
12;younger;29;16;1;1;female;2.25;10
12;younger;30;73;1;1;female;2.25;10
12;younger;31;89;1;0;female;2.25;10
12;younger;32;42;1;1;female;2.25;10
12;younger;33;54;1;1;female;2.25;10
12;younger;34;2;1;0;female;2.25;10
12;younger;35;33;0;0;female;2.25;10
12;younger;36;35;1;0;female;2.25;10
12;younger;37;28;1;1;female;2.25;10
12;younger;38;75;1;0;female;2.25;10
12;younger;39;93;0;0;female;2.25;10
12;younger;40;9;1;0;female;2.25;10
12;younger;41;11;0;0;female;2.25;10
12;younger;42;61;1;1;female;2.25;10
12;younger;43;1;1;0;female;2.25;10
12;younger;44;65;1;1;female;2.25;10
12;younger;45;15;1;1;female;2.25;10
12;younger;46;19;0;1;female;2.25;10
12;younger;47;56;1;0;female;2.25;10
12;younger;48;17;1;1;female;2.25;10
12;younger;49;60;1;0;female;2.25;10
12;younger;50;5;1;0;female;2.25;10
12;younger;51;52;1;1;female;2.25;10
12;younger;52;39;0;0;female;2.25;10
12;younger;53;72;1;1;female;2.25;10
12;younger;54;25;0;0;female;2.25;10
12;younger;55;99;1;0;female;2.25;10
12;younger;56;62;1;1;female;2.25;10
12;younger;57;92;1;0;female;2.25;10
12;younger;58;79;0;0;female;2.25;10
12;younger;59;51;0;0;female;2.25;10
12;younger;60;46;0;0;female;2.25;10
12;younger;61;18;1;0;female;2.25;10
12;younger;62;32;0;0;female;2.25;10
12;younger;63;8;1;0;female;2.25;10
12;younger;64;40;1;1;female;2.25;10
12;younger;65;71;1;0;female;2.25;10
12;younger;66;67;0;0;female;2.25;10
12;younger;67;70;1;1;female;2.25;10
12;younger;68;88;1;0;female;2.25;10
12;younger;69;57;1;1;female;2.25;10
12;younger;70;76;0;0;female;2.25;10
12;younger;71;80;1;1;female;2.25;10
12;younger;72;78;1;0;female;2.25;10
12;younger;73;34;0;0;female;2.25;10
12;younger;74;3;1;0;female;2.25;10
12;younger;75;43;1;0;female;2.25;10
12;younger;76;98;0;0;female;2.25;10
12;younger;77;12;0;1;female;2.25;10
12;younger;78;101;1;0;female;2.25;10
12;younger;79;63;1;1;female;2.25;10
12;younger;80;68;0;0;female;2.25;10
12;younger;81;96;1;1;female;2.25;10
12;younger;82;41;1;0;female;2.25;10
12;younger;83;13;0;0;female;2.25;10
12;younger;84;44;1;0;female;2.25;10
12;younger;85;85;0;0;female;2.25;10
12;younger;86;90;1;1;female;2.25;10
12;younger;87;37;1;1;female;2.25;10
12;younger;88;31;1;1;female;2.25;10
12;younger;89;10;1;0;female;2.25;10
12;younger;90;102;1;1;female;2.25;10
12;younger;91;47;1;1;female;2.25;10
12;younger;92;83;0;0;female;2.25;10
12;younger;93;74;1;0;female;2.25;10
12;younger;94;94;0;0;female;2.25;10
12;younger;95;14;1;0;female;2.25;10
12;younger;96;20;0;0;female;2.25;10
12;younger;97;22;0;1;female;2.25;10
12;younger;98;77;1;1;female;2.25;10
12;younger;99;21;1;1;female;2.25;10
12;younger;100;48;0;1;female;2.25;10
12;younger;101;69;1;1;female;2.25;10
12;younger;102;7;1;0;female;2.25;10
12;younger;103;64;1;1;female;2.25;10
12;younger;104;82;1;0;female;2.25;10
12;younger;105;103;1;1;female;2.25;10
13;younger;1;46;0;0;female;1.25;9
13;younger;2;19;0;1;female;1.25;9
13;younger;3;50;0;0;female;1.25;9
13;younger;4;42;1;0;female;1.25;9
13;younger;5;26;0;0;female;1.25;9
13;younger;6;68;1;NA;female;1.25;9
13;younger;7;87;0;0;female;1.25;9
13;younger;8;41;1;0;female;1.25;9
13;younger;9;36;0;0;female;1.25;9
13;younger;10;83;1;0;female;1.25;9
13;younger;11;10;0;0;female;1.25;9
13;younger;12;21;1;0;female;1.25;9
13;younger;13;27;1;0;female;1.25;9
13;younger;14;3;1;0;female;1.25;9
13;younger;15;35;1;0;female;1.25;9
13;younger;16;33;1;0;female;1.25;9
13;younger;17;101;0;0;female;1.25;9
13;younger;18;14;0;0;female;1.25;9
13;younger;19;72;0;0;female;1.25;9
13;younger;20;39;1;1;female;1.25;9
13;younger;21;88;1;1;female;1.25;9
13;younger;22;23;1;NA;female;1.25;9
13;younger;23;85;1;0;female;1.25;9
13;younger;24;77;NA;0;female;1.25;9
13;younger;25;28;0;0;female;1.25;9
13;younger;26;56;0;0;female;1.25;9
13;younger;27;44;0;0;female;1.25;9
13;younger;28;103;0;0;female;1.25;9
13;younger;29;31;1;1;female;1.25;9
13;younger;30;45;1;1;female;1.25;9
13;younger;31;12;1;0;female;1.25;9
13;younger;32;17;0;0;female;1.25;9
13;younger;33;52;0;0;female;1.25;9
13;younger;34;62;1;0;female;1.25;9
13;younger;35;73;0;0;female;1.25;9
13;younger;36;59;1;0;female;1.25;9
13;younger;37;63;1;1;female;1.25;9
13;younger;38;75;1;0;female;1.25;9
13;younger;39;90;0;0;female;1.25;9
13;younger;40;105;1;0;female;1.25;9
13;younger;41;60;1;1;female;1.25;9
13;younger;42;82;0;0;female;1.25;9
13;younger;43;20;0;1;female;1.25;9
13;younger;44;81;1;1;female;1.25;9
13;younger;45;16;1;1;female;1.25;9
13;younger;46;97;1;0;female;1.25;9
13;younger;47;48;1;0;female;1.25;9
13;younger;48;15;1;1;female;1.25;9
13;younger;49;71;1;0;female;1.25;9
13;younger;50;2;1;0;female;1.25;9
13;younger;51;69;1;1;female;1.25;9
13;younger;52;94;0;0;female;1.25;9
13;younger;53;70;1;1;female;1.25;9
13;younger;54;25;0;0;female;1.25;9
13;younger;55;47;1;0;female;1.25;9
13;younger;56;37;1;1;female;1.25;9
13;younger;57;102;1;0;female;1.25;9
13;younger;58;55;1;1;female;1.25;9
13;younger;59;8;1;1;female;1.25;9
13;younger;60;80;0;0;female;1.25;9
13;younger;61;49;1;0;female;1.25;9
13;younger;62;29;1;1;female;1.25;9
